club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
Chelsea FC,Juan Cuadrado,28.0,Colombia,Right-Back,RB,25000000.0,Juventus,Italy,5000000.0,out,summer,Premier League,2016,True,loan with fee
Chelsea FC,Stipe Perica,20.0,Croatia,Centre-Forward,CF,1000000.0,Udinese Calcio,Italy,4500000.0,out,summer,Premier League,2016,False,
Chelsea FC,Marko Marin,27.0,Germany,Attacking Midfield,AM,3000000.0,Olympiacos,Greece,3000000.0,out,summer,Premier League,2016,False,
Chelsea FC,Bertrand Traoré,20.0,Burkina Faso,Right Winger,RW,4000000.0,Ajax,Netherlands,2000000.0,out,summer,Premier League,2016,True,loan with fee
Chelsea FC,Mario Pasalic,21.0,Croatia,Central Midfield,CM,4500000.0,AC Milan,Italy,1000000.0,out,summer,Premier League,2016,True,loan with fee
Chelsea FC,Loïc Rémy,29.0,France,Centre-Forward,CF,9000000.0,Crystal Palace,England,1000000.0,out,summer,Premier League,2016,True,loan with fee
Chelsea FC,Christian Atsu,24.0,Ghana,Left Winger,LW,3000000.0,Newcastle,England,500000.0,out,summer,Premier League,2016,True,loan with fee
Chelsea FC,Abdul Rahman Baba,22.0,Ghana,Left-Back,LB,12000000.0,FC Schalke 04,Germany,500000.0,out,summer,Premier League,2016,True,loan with fee
Chelsea FC,Matt Miazga,21.0,United States,Centre-Back,CB,2500000.0,Vitesse,Netherlands,0.0,out,summer,Premier League,2016,True,free loan
Chelsea FC,Danilo Pantic,19.0,Serbia,Attacking Midfield,AM,750000.0,Excelsior,Netherlands,0.0,out,summer,Premier League,2016,True,free loan
Chelsea FC,Jamal Blackman,22.0,England,Goalkeeper,GK,250000.0,Wycombe,England,0.0,out,summer,Premier League,2016,True,free loan
Chelsea FC,Lucas Piazon,22.0,Brazil,Right Winger,RW,2500000.0,Fulham,England,0.0,out,summer,Premier League,2016,True,free loan
Chelsea FC,Cristian Cuevas,21.0,Chile,Left-Back,LB,1200000.0,Sint-Truiden,Belgium,0.0,out,summer,Premier League,2016,True,free loan
Chelsea FC,Kenneth Omeruo,22.0,Nigeria,Centre-Back,CB,2300000.0,Alanyaspor,Turkey,0.0,out,summer,Premier League,2016,True,free loan
Chelsea FC,Kenedy,20.0,Brazil,Left Winger,LW,8000000.0,Watford,England,0.0,out,summer,Premier League,2016,True,free loan
Chelsea FC,Patrick Bamford,22.0,England,Centre-Forward,CF,5000000.0,Burnley,England,0.0,out,summer,Premier League,2016,True,free loan
Chelsea FC,Michael Hector,24.0,Jamaica,Centre-Back,CB,4000000.0,E. Frankfurt,Germany,0.0,out,summer,Premier League,2016,True,free loan
Chelsea FC,Matej Delac,23.0,Croatia,Goalkeeper,GK,1000000.0,Mouscron,Belgium,0.0,out,summer,Premier League,2016,True,free loan
Chelsea FC,Tomas Kalas,23.0,Czech Republic,Centre-Back,CB,3000000.0,Fulham,England,0.0,out,summer,Premier League,2016,True,free loan
Chelsea FC,Nathan Aké,21.0,Netherlands,Centre-Back,CB,4500000.0,Bournemouth,England,0.0,out,summer,Premier League,2016,True,free loan
Chelsea FC,Marco Amelia,34.0,Italy,Goalkeeper,GK,250000.0,Without Club,,,out,summer,Premier League,2016,False,
Chelsea FC,Falcao,30.0,Colombia,Centre-Forward,CF,23000000.0,Monaco,France,0.0,out,summer,Premier League,2016,True,end of loan
Chelsea FC,Alexandre Pato,26.0,Brazil,Centre-Forward,CF,11000000.0,Corinthians,Brazil,0.0,out,summer,Premier League,2016,True,end of loan
Chelsea FC,Oscar,25.0,Brazil,Attacking Midfield,AM,35000000.0,SH SIPG,China,60000000.0,out,winter,Premier League,2016,False,
Chelsea FC,Patrick Bamford,23.0,England,Centre-Forward,CF,5000000.0,Middlesbrough,England,6900000.0,out,winter,Premier League,2016,False,
Chelsea FC,John Mikel Obi,29.0,Nigeria,Defensive Midfield,DM,11000000.0,TJ Teda,China,0.0,out,winter,Premier League,2016,False,
Chelsea FC,Branislav Ivanovic,32.0,Serbia,Centre-Back,CB,10000000.0,Zenit S-Pb,Russia,0.0,out,winter,Premier League,2016,False,
Chelsea FC,Marco van Ginkel,24.0,Netherlands,Central Midfield,CM,7000000.0,PSV Eindhoven,Netherlands,0.0,out,winter,Premier League,2016,True,free loan
Crystal Palace,Christian Benteke,25.0,Belgium,Centre-Forward,CF,27000000.0,Liverpool,England,31200000.0,in,summer,Premier League,2016,False,
Crystal Palace,Andros Townsend,24.0,England,Right Winger,RW,9000000.0,Newcastle,England,15600000.0,in,summer,Premier League,2016,False,
Crystal Palace,James Tomkins,27.0,England,Centre-Back,CB,6000000.0,West Ham,England,11700000.0,in,summer,Premier League,2016,False,
Crystal Palace,Loïc Rémy,29.0,France,Centre-Forward,CF,9000000.0,Chelsea,England,1000000.0,in,summer,Premier League,2016,True,loan with fee
Crystal Palace,Jonathan Benteke,21.0,Belgium,Centre-Forward,CF,400000.0,Zulte Waregem,Belgium,100000.0,in,summer,Premier League,2016,False,
Crystal Palace,Steve Mandanda,31.0,France,Goalkeeper,GK,10000000.0,Marseille,France,0.0,in,summer,Premier League,2016,False,
Crystal Palace,Mathieu Flamini,32.0,France,Defensive Midfield,DM,4000000.0,Without Club,,,in,summer,Premier League,2016,False,
Crystal Palace,Yannick Bolasie,27.0,DR Congo,Left Winger,LW,14000000.0,Everton,England,28900000.0,out,summer,Premier League,2016,False,
Crystal Palace,Dwight Gayle,26.0,England,Centre-Forward,CF,3000000.0,Newcastle,England,12000000.0,out,summer,Premier League,2016,False,
Crystal Palace,Alex McCarthy,26.0,England,Goalkeeper,GK,3000000.0,Southampton,England,4700000.0,out,summer,Premier League,2016,False,
Crystal Palace,Mile Jedinak,32.0,Australia,Defensive Midfield,DM,5000000.0,Aston Villa,England,4600000.0,out,summer,Premier League,2016,False,
Crystal Palace,Keshi Anderson,21.0,England,Left Winger,LW,75000.0,Bolton,England,0.0,out,summer,Premier League,2016,True,free loan
Crystal Palace,Hiram Boateng,20.0,England,Central Midfield,CM,500000.0,Bristol Rovers,England,0.0,out,summer,Premier League,2016,True,free loan
Crystal Palace,Luke Croll,21.0,England,Centre-Back,CB,,Exeter City,England,0.0,out,summer,Premier League,2016,True,free loan
Crystal Palace,Freddie Ladapo,23.0,England,Centre-Forward,CF,50000.0,Oldham Athletic,England,0.0,out,summer,Premier League,2016,True,free loan
Crystal Palace,Adrian Mariappa,29.0,Jamaica,Centre-Back,CB,2000000.0,Watford,England,0.0,out,summer,Premier League,2016,False,
Crystal Palace,Connor Dymond,21.0,England,Defensive Midfield,DM,,Bromley,England,0.0,out,summer,Premier League,2016,False,
Crystal Palace,Chris Kettings,23.0,Scotland,Goalkeeper,GK,250000.0,Oldham Athletic,England,0.0,out,summer,Premier League,2016,False,
Crystal Palace,Jonathan Williams,22.0,Wales,Attacking Midfield,AM,1000000.0,Ipswich,England,0.0,out,summer,Premier League,2016,True,free loan
Crystal Palace,Sullay Kaikai,21.0,England,Left Winger,LW,100000.0,Brentford,England,0.0,out,summer,Premier League,2016,True,free loan
Crystal Palace,Ryan Inniss,21.0,England,Centre-Back,CB,75000.0,Southend United,England,0.0,out,summer,Premier League,2016,True,free loan
Crystal Palace,Patrick McCarthy,33.0,Ireland,Centre-Back,CB,500000.0,Retired,,,out,summer,Premier League,2016,False,
Crystal Palace,Brede Hangeland,35.0,Norway,Centre-Back,CB,1000000.0,Retired,,,out,summer,Premier League,2016,False,
Crystal Palace,Marouane Chamakh,32.0,Morocco,Centre-Forward,CF,2000000.0,Without Club,,,out,summer,Premier League,2016,False,
Crystal Palace,Emmanuel Adebayor,32.0,Togo,Centre-Forward,CF,2500000.0,Without Club,,,out,summer,Premier League,2016,False,
Crystal Palace,Luka Milivojevic,25.0,Serbia,Defensive Midfield,DM,8000000.0,Olympiacos,Greece,15100000.0,in,winter,Premier League,2016,False,
Crystal Palace,Jeffrey Schlupp,24.0,Ghana,Left Midfield,LM,8000000.0,Leicester,England,13800000.0,in,winter,Premier League,2016,False,
Crystal Palace,Patrick van Aanholt,26.0,Netherlands,Left-Back,LB,6000000.0,Sunderland,England,10500000.0,in,winter,Premier League,2016,False,
Crystal Palace,Mamadou Sakho,26.0,France,Centre-Back,CB,12000000.0,Liverpool,England,2300000.0,in,winter,Premier League,2016,True,loan with fee
Crystal Palace,Hiram Boateng,20.0,England,Central Midfield,CM,500000.0,Northampton,England,0.0,out,winter,Premier League,2016,True,free loan
Crystal Palace,Freddie Ladapo,23.0,England,Centre-Forward,CF,50000.0,Shrewsbury,England,0.0,out,winter,Premier League,2016,True,free loan
Crystal Palace,Keshi Anderson,21.0,England,Left Winger,LW,100000.0,Northampton,England,0.0,out,winter,Premier League,2016,True,free loan
Crystal Palace,Kwesi Appiah,26.0,Ghana,Centre-Forward,CF,250000.0,Viking FK,Norway,0.0,out,winter,Premier League,2016,True,free loan
Crystal Palace,Jordon Mutch,25.0,England,Central Midfield,CM,4000000.0,Reading,England,0.0,out,winter,Premier League,2016,True,free loan
Everton FC,Yannick Bolasie,27.0,DR Congo,Left Winger,LW,14000000.0,Crystal Palace,England,28900000.0,in,summer,Premier League,2016,False,
Everton FC,Ashley Williams,31.0,Wales,Centre-Back,CB,8000000.0,Swansea,England,14000000.0,in,summer,Premier League,2016,False,
Everton FC,Idrissa Gueye,26.0,Senegal,Defensive Midfield,DM,9000000.0,Aston Villa,England,8500000.0,in,summer,Premier League,2016,False,
Everton FC,Dominic Calvert-Lewin,19.0,England,Centre-Forward,CF,100000.0,Sheff Utd,England,1800000.0,in,summer,Premier League,2016,False,
Everton FC,Maarten Stekelenburg,33.0,Netherlands,Goalkeeper,GK,1000000.0,Fulham,England,1000000.0,in,summer,Premier League,2016,False,
Everton FC,Enner Valencia,26.0,Ecuador,Right Winger,RW,10000000.0,West Ham,England,0.0,in,summer,Premier League,2016,True,free loan
Everton FC,John Stones,22.0,England,Centre-Back,CB,28000000.0,Man City,England,55600000.0,out,summer,Premier League,2016,False,
Everton FC,Tim Howard,37.0,United States,Goalkeeper,GK,2000000.0,Colorado,United States,0.0,out,summer,Premier League,2016,False,
Everton FC,Steven Pienaar,34.0,South Africa,Left Winger,LW,1500000.0,Sunderland,England,0.0,out,summer,Premier League,2016,False,
Everton FC,Shani Tarashaj,21.0,Switzerland,Second Striker,SS,4000000.0,E. Frankfurt,Germany,0.0,out,summer,Premier League,2016,True,free loan
Everton FC,Luke Garbutt,23.0,England,Left-Back,LB,2000000.0,Wigan,England,0.0,out,summer,Premier League,2016,True,free loan
Everton FC,Brendan Galloway,20.0,England,Left-Back,LB,3000000.0,West Brom,England,0.0,out,summer,Premier League,2016,True,free loan
Everton FC,Aiden McGeady,30.0,Ireland,Left Winger,LW,4000000.0,Preston,England,0.0,out,summer,Premier League,2016,True,free loan
Everton FC,Felipe Mattioni,27.0,Brazil,Right-Back,RB,500000.0,Without Club,,,out,summer,Premier League,2016,False,
Everton FC,Leon Osman,35.0,England,Central Midfield,CM,1000000.0,Retired,,,out,summer,Premier League,2016,False,
Everton FC,Tony Hibbert,35.0,England,Right-Back,RB,500000.0,Retired,,,out,summer,Premier League,2016,False,
Everton FC,Morgan Schneiderlin,27.0,France,Defensive Midfield,DM,28000000.0,Man Utd,England,23000000.0,in,winter,Premier League,2016,False,
Everton FC,Ademola Lookman,19.0,England,Left Winger,LW,1500000.0,Charlton,England,8800000.0,in,winter,Premier League,2016,False,
Everton FC,Darron Gibson,29.0,Ireland,Central Midfield,CM,1500000.0,Sunderland,England,2500000.0,out,winter,Premier League,2016,False,
Everton FC,Bryan Oviedo,26.0,Costa Rica,Left-Back,LB,3000000.0,Sunderland,England,2000000.0,out,winter,Premier League,2016,False,
Everton FC,Gerard Deulofeu,22.0,Spain,Left Winger,LW,9000000.0,AC Milan,Italy,700000.0,out,winter,Premier League,2016,True,loan with fee
Everton FC,Conor Grant,21.0,England,Central Midfield,CM,250000.0,Doncaster,England,0.0,out,winter,Premier League,2016,True,free loan
Everton FC,Tom Cleverley,27.0,England,Central Midfield,CM,9000000.0,Watford,England,0.0,out,winter,Premier League,2016,True,free loan
Everton FC,Oumar Niasse,26.0,Senegal,Centre-Forward,CF,12000000.0,Hull City,England,0.0,out,winter,Premier League,2016,True,free loan
Everton FC,Tyias Browning,22.0,England,Centre-Back,CB,1000000.0,Preston,England,0.0,out,winter,Premier League,2016,True,free loan
Everton FC,Conor McAleny,24.0,England,Centre-Forward,CF,250000.0,Oxford United,England,0.0,out,winter,Premier League,2016,True,free loan
Everton FC,Leandro Rodríguez,24.0,Uruguay,Centre-Forward,CF,1500000.0,Waasl.-Beveren,Belgium,0.0,out,winter,Premier League,2016,True,free loan
Hull City,Ryan Mason,25.0,England,Central Midfield,CM,7500000.0,Spurs,England,15400000.0,in,summer,Premier League,2016,False,
Hull City,David Marshall,31.0,Scotland,Goalkeeper,GK,2500000.0,Cardiff,England,4100000.0,in,summer,Premier League,2016,False,
Hull City,Will Keane,23.0,England,Centre-Forward,CF,1500000.0,Man Utd,England,1200000.0,in,summer,Premier League,2016,False,
Hull City,James Weir,21.0,England,Central Midfield,CM,,Man Utd U23,England,200000.0,in,summer,Premier League,2016,False,
Hull City,Jonathan Edwards,19.0,England,Centre-Forward,CF,,Peterborough,England,0.0,in,summer,Premier League,2016,False,
Hull City,Dieumerci Mbokani,30.0,DR Congo,Centre-Forward,CF,7000000.0,Dynamo Kyiv,Ukraine,0.0,in,summer,Premier League,2016,True,free loan
Hull City,Markus Henriksen,24.0,Norway,Central Midfield,CM,5000000.0,AZ Alkmaar,Netherlands,0.0,in,summer,Premier League,2016,True,free loan
Hull City,Mohamed Diamé,29.0,Senegal,Central Midfield,CM,6000000.0,Newcastle,England,5400000.0,out,summer,Premier League,2016,False,
Hull City,Sone Aluko,27.0,Nigeria,Second Striker,SS,2000000.0,Fulham,England,0.0,out,summer,Premier League,2016,False,
Hull City,Calaum Jahraldo-Martin,23.0,Antigua and Barbuda,Right Winger,RW,100000.0,Oldham Athletic,England,0.0,out,summer,Premier League,2016,False,
Hull City,Ryan Taylor,31.0,England,Right-Back,RB,750000.0,Without Club,,,out,summer,Premier League,2016,False,
Hull City,Kamil Grosicki,28.0,Poland,Left Winger,LW,6000000.0,Stade Rennais,France,9000000.0,in,winter,Premier League,2016,False,
Hull City,Markus Henriksen,24.0,Norway,Central Midfield,CM,5000000.0,AZ Alkmaar,Netherlands,5300000.0,in,winter,Premier League,2016,False,
Hull City,Evandro,30.0,Brazil,Attacking Midfield,AM,2000000.0,FC Porto,Portugal,2500000.0,in,winter,Premier League,2016,False,
Hull City,Andrea Ranocchia,28.0,Italy,Centre-Back,CB,5000000.0,Inter,Italy,1300000.0,in,winter,Premier League,2016,True,loan with fee
Hull City,Omar Elabdellaoui,25.0,Norway,Right-Back,RB,5000000.0,Olympiacos,Greece,1000000.0,in,winter,Premier League,2016,True,loan with fee
Hull City,Oumar Niasse,26.0,Senegal,Centre-Forward,CF,12000000.0,Everton,England,0.0,in,winter,Premier League,2016,True,free loan
Hull City,Lazar Markovic,22.0,Serbia,Right Winger,RW,14000000.0,Liverpool,England,0.0,in,winter,Premier League,2016,True,free loan
Hull City,Alfred N'Diaye,26.0,Senegal,Defensive Midfield,DM,5000000.0,Villarreal,Spain,0.0,in,winter,Premier League,2016,True,free loan
Hull City,Robert Snodgrass,29.0,Scotland,Right Winger,RW,5000000.0,West Ham,England,12000000.0,out,winter,Premier League,2016,False,
Hull City,Jake Livermore,27.0,England,Defensive Midfield,DM,4500000.0,West Brom,England,11500000.0,out,winter,Premier League,2016,False,
Hull City,Jonathan Edwards,20.0,England,Centre-Forward,CF,,Accrington,England,0.0,out,winter,Premier League,2016,True,free loan
Hull City,Johan Ter Horst,21.0,England,Centre-Forward,CF,,York City,England,0.0,out,winter,Premier League,2016,True,free loan
Hull City,Josh Clackstone,20.0,England,Right-Back,RB,,Notts County,England,0.0,out,winter,Premier League,2016,True,free loan
Hull City,Dusan Kuciak,31.0,Slovakia,Goalkeeper,GK,1000000.0,Lechia Gdansk,Poland,0.0,out,winter,Premier League,2016,False,
Hull City,Allan McGregor,34.0,Scotland,Goalkeeper,GK,1500000.0,Cardiff,England,0.0,out,winter,Premier League,2016,True,free loan
Hull City,James Weir,21.0,England,Central Midfield,CM,500000.0,Wigan,England,0.0,out,winter,Premier League,2016,True,free loan
Hull City,Alex Bruce,32.0,Northern Ireland,Centre-Back,CB,1000000.0,Wigan,England,0.0,out,winter,Premier League,2016,True,free loan
Leicester City,Islam Slimani,28.0,Algeria,Centre-Forward,CF,22000000.0,Sporting CP,Portugal,31000000.0,in,summer,Premier League,2016,False,
Leicester City,Ahmed Musa,23.0,Nigeria,Left Winger,LW,18000000.0,CSKA Moscow,Russia,19500000.0,in,summer,Premier League,2016,False,
Leicester City,Nampalys Mendy,24.0,Senegal,Defensive Midfield,DM,7500000.0,OGC Nice,France,15500000.0,in,summer,Premier League,2016,False,
Leicester City,Bartosz Kapustka,19.0,Poland,Attacking Midfield,AM,5000000.0,Cracovia,Poland,5000000.0,in,summer,Premier League,2016,False,
Leicester City,Ron-Robert Zieler,27.0,Germany,Goalkeeper,GK,8000000.0,Hannover 96,Germany,3500000.0,in,summer,Premier League,2016,False,
Leicester City,Luis Hernández,27.0,Spain,Centre-Back,CB,2500000.0,Sporting Gijón,Spain,0.0,in,summer,Premier League,2016,False,
Leicester City,Josh Gordon,22.0,England,Centre-Forward,CF,,Stafford Rangers,England,,in,summer,Premier League,2016,False,
Leicester City,N'Golo Kanté,25.0,France,Central Midfield,CM,20000000.0,Chelsea,England,35800000.0,out,summer,Premier League,2016,False,
Leicester City,Andrej Kramaric,25.0,Croatia,Centre-Forward,CF,7500000.0,TSG Hoffenheim,Germany,11000000.0,out,summer,Premier League,2016,False,
Leicester City,Ritchie De Laet,27.0,Belgium,Right-Back,RB,2000000.0,Aston Villa,England,2300000.0,out,summer,Premier League,2016,False,
Leicester City,Liam Moore,23.0,Jamaica,Centre-Back,CB,2000000.0,Reading,England,1150000.0,out,summer,Premier League,2016,False,
Leicester City,Ryan Watson,22.0,England,Defensive Midfield,DM,,Barnet,England,0.0,out,summer,Premier League,2016,False,
Leicester City,Dean Hammond,33.0,England,Central Midfield,CM,500000.0,Sheff Utd,England,0.0,out,summer,Premier League,2016,False,
Leicester City,Jonny Maddison,21.0,England,Goalkeeper,GK,,Yeovil Town,England,0.0,out,summer,Premier League,2016,False,
Leicester City,Jacob Blyth,23.0,England,Centre-Forward,CF,100000.0,Motherwell FC,Scotland,0.0,out,summer,Premier League,2016,False,
Leicester City,Paul Konchesky,35.0,England,Left-Back,LB,500000.0,Gillingham FC,England,0.0,out,summer,Premier League,2016,False,
Leicester City,Michael Cain,22.0,England,Central Midfield,CM,100000.0,Blackpool,England,0.0,out,summer,Premier League,2016,True,free loan
Leicester City,Gökhan Inler,32.0,Switzerland,Defensive Midfield,DM,4500000.0,Besiktas,Turkey,0.0,out,summer,Premier League,2016,False,
Leicester City,Callum Elder,21.0,Australia,Left-Back,LB,100000.0,Brentford,England,0.0,out,summer,Premier League,2016,True,free loan
Leicester City,Tom Lawrence,22.0,Wales,Left Winger,LW,1000000.0,Ipswich,England,0.0,out,summer,Premier League,2016,True,free loan
Leicester City,Mark Schwarzer,43.0,Australia,Goalkeeper,GK,500000.0,Retired,,,out,summer,Premier League,2016,False,
Leicester City,Wilfred Ndidi,20.0,Nigeria,Defensive Midfield,DM,8000000.0,KRC Genk,Belgium,17600000.0,in,winter,Premier League,2016,False,
Leicester City,Molla Wagué,25.0,Mali,Centre-Back,CB,1800000.0,Granada CF,Spain,0.0,in,winter,Premier League,2016,True,free loan
Leicester City,Jeffrey Schlupp,24.0,Ghana,Left Midfield,LM,8000000.0,Crystal Palace,England,13800000.0,out,winter,Premier League,2016,False,
Leicester City,Luis Hernández,27.0,Spain,Centre-Back,CB,3500000.0,Málaga CF,Spain,2000000.0,out,winter,Premier League,2016,False,
Leicester City,Matty James,25.0,England,Central Midfield,CM,1500000.0,Barnsley FC,England,0.0,out,winter,Premier League,2016,True,free loan
Leicester City,Callum Elder,22.0,Australia,Left-Back,LB,200000.0,Barnsley FC,England,0.0,out,winter,Premier League,2016,True,free loan
Liverpool FC,Sadio Mané,24.0,Senegal,Left Winger,LW,20000000.0,Southampton,England,41200000.0,in,summer,Premier League,2016,False,
Liverpool FC,Georginio Wijnaldum,25.0,Netherlands,Central Midfield,CM,20000000.0,Newcastle,England,27500000.0,in,summer,Premier League,2016,False,
Liverpool FC,Loris Karius,23.0,Germany,Goalkeeper,GK,7000000.0,1.FSV Mainz 05,Germany,6200000.0,in,summer,Premier League,2016,False,
Liverpool FC,Ragnar Klavan,30.0,Estonia,Centre-Back,CB,3500000.0,FC Augsburg,Germany,5000000.0,in,summer,Premier League,2016,False,
Liverpool FC,Joel Matip,24.0,Cameroon,Centre-Back,CB,18000000.0,FC Schalke 04,Germany,0.0,in,summer,Premier League,2016,False,
Liverpool FC,Alexander Manninger,39.0,Austria,Goalkeeper,GK,200000.0,FC Augsburg,Germany,0.0,in,summer,Premier League,2016,False,
Liverpool FC,Christian Benteke,25.0,Belgium,Centre-Forward,CF,27000000.0,Crystal Palace,England,31200000.0,out,summer,Premier League,2016,False,
Liverpool FC,Jordon Ibe,20.0,England,Right Winger,RW,7000000.0,Bournemouth,England,18000000.0,out,summer,Premier League,2016,False,
Liverpool FC,Joe Allen,26.0,Wales,Central Midfield,CM,8000000.0,Stoke City,England,15500000.0,out,summer,Premier League,2016,False,
Liverpool FC,Martin Skrtel,31.0,Slovakia,Centre-Back,CB,10000000.0,Fenerbahce,Turkey,6000000.0,out,summer,Premier League,2016,False,
Liverpool FC,Luis Alberto,23.0,Spain,Attacking Midfield,AM,4000000.0,Lazio,Italy,4000000.0,out,summer,Premier League,2016,False,
Liverpool FC,Brad Smith,22.0,Australia,Left-Back,LB,100000.0,Bournemouth,England,3600000.0,out,summer,Premier League,2016,False,
Liverpool FC,Lawrence Vigouroux,22.0,Chile,Goalkeeper,GK,100000.0,Swindon Town,England,480000.0,out,summer,Premier League,2016,False,
Liverpool FC,Kolo Touré,35.0,Cote d'Ivoire,Centre-Back,CB,2000000.0,Celtic,Scotland,0.0,out,summer,Premier League,2016,False,
Liverpool FC,Mario Balotelli,26.0,Italy,Centre-Forward,CF,6000000.0,OGC Nice,France,0.0,out,summer,Premier League,2016,False,
Liverpool FC,Danny Ward,23.0,Wales,Goalkeeper,GK,1500000.0,Huddersfield,England,0.0,out,summer,Premier League,2016,True,free loan
Liverpool FC,Ádám Bogdán,28.0,Hungary,Goalkeeper,GK,2000000.0,Wigan,England,0.0,out,summer,Premier League,2016,True,free loan
Liverpool FC,Jon Flanagan,23.0,England,Right-Back,RB,5000000.0,Burnley,England,0.0,out,summer,Premier League,2016,True,free loan
Liverpool FC,Taiwo Awoniyi,19.0,Nigeria,Centre-Forward,CF,300000.0,NEC Nijmegen,Netherlands,0.0,out,summer,Premier League,2016,True,free loan
Liverpool FC,Andre Wisdom,23.0,England,Right-Back,RB,3000000.0,RB Salzburg,Austria,0.0,out,summer,Premier League,2016,True,free loan
Liverpool FC,Lazar Markovic,22.0,Serbia,Right Winger,RW,14000000.0,Sporting CP,Portugal,0.0,out,summer,Premier League,2016,True,free loan
Liverpool FC,Samed Yesil,22.0,Germany,Centre-Forward,CF,750000.0,Without Club,,,out,summer,Premier League,2016,False,
Liverpool FC,Tiago Ilori,23.0,Portugal,Centre-Back,CB,3000000.0,Reading,England,4300000.0,out,winter,Premier League,2016,False,
Liverpool FC,Mamadou Sakho,26.0,France,Centre-Back,CB,12000000.0,Crystal Palace,England,2300000.0,out,winter,Premier League,2016,True,loan with fee
Liverpool FC,Lazar Markovic,22.0,Serbia,Right Winger,RW,14000000.0,Hull City,England,0.0,out,winter,Premier League,2016,True,free loan
Manchester City,John Stones,22.0,England,Centre-Back,CB,28000000.0,Everton,England,55600000.0,in,summer,Premier League,2016,False,
Manchester City,Leroy Sané,20.0,Germany,Right Winger,RW,30000000.0,FC Schalke 04,Germany,52000000.0,in,summer,Premier League,2016,False,
Manchester City,Ilkay Gündogan,25.0,Germany,Central Midfield,CM,30000000.0,Bor. Dortmund,Germany,27000000.0,in,summer,Premier League,2016,False,
Manchester City,Nolito,29.0,Spain,Left Winger,LW,15000000.0,Celta de Vigo,Spain,18000000.0,in,summer,Premier League,2016,False,
Manchester City,Claudio Bravo,33.0,Chile,Goalkeeper,GK,15000000.0,FC Barcelona,Spain,18000000.0,in,summer,Premier League,2016,False,
Manchester City,Marlos Moreno,19.0,Colombia,Right Winger,RW,1000000.0,Atl. Nacional,Colombia,5500000.0,in,summer,Premier League,2016,False,
Manchester City,Gero Rulli,24.0,Argentina,Goalkeeper,GK,8000000.0,Maldonado,Uruguay,4700000.0,in,summer,Premier League,2016,False,
Manchester City,Oleksandr Zinchenko,19.0,Ukraine,Left-Back,LB,4000000.0,Ufa,Russia,2000000.0,in,summer,Premier League,2016,False,
Manchester City,Pablo Marí,22.0,Spain,Centre-Back,CB,500000.0,Gimnàstic,Spain,200000.0,in,summer,Premier League,2016,False,
Manchester City,Aaron Mooy,25.0,Australia,Central Midfield,CM,750000.0,Melbourne City,Australia,0.0,in,summer,Premier League,2016,False,
Manchester City,Edin Dzeko,30.0,Bosnia-Herzegovina,Centre-Forward,CF,15000000.0,AS Roma,Italy,11000000.0,out,summer,Premier League,2016,False,
Manchester City,Wilfried Bony,27.0,Cote d'Ivoire,Centre-Forward,CF,22000000.0,Stoke City,England,2350000.0,out,summer,Premier League,2016,True,loan with fee
Manchester City,Florian Lejeune,25.0,France,Centre-Back,CB,800000.0,SD Eibar,Spain,1500000.0,out,summer,Premier League,2016,False,
Manchester City,Martín Demichelis,35.0,Argentina,Centre-Back,CB,2000000.0,Espanyol,Spain,0.0,out,summer,Premier League,2016,False,
Manchester City,Gero Rulli,24.0,Argentina,Goalkeeper,GK,8000000.0,Real Sociedad,Spain,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Jason Denayer,21.0,Belgium,Centre-Back,CB,4000000.0,Sunderland,England,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Eliaquim Mangala,25.0,France,Centre-Back,CB,23000000.0,Valencia,Spain,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Samir Nasri,29.0,France,Attacking Midfield,AM,15000000.0,Sevilla FC,Spain,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Joe Hart,29.0,England,Goalkeeper,GK,17000000.0,Torino,Italy,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Bruno Zuculini,23.0,Argentina,Defensive Midfield,DM,1500000.0,Rayo Vallecano,Spain,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Oleksandr Zinchenko,19.0,Ukraine,Left-Back,LB,4000000.0,PSV Eindhoven,Netherlands,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Bersant Celina,19.0,Kosovo,Attacking Midfield,AM,,Twente FC,Netherlands,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Pablo Marí,22.0,Spain,Centre-Back,CB,500000.0,Girona,Spain,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Marlos Moreno,19.0,Colombia,Right Winger,RW,1000000.0,Dep. La Coruña,Spain,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Enes Ünal,19.0,Turkey,Centre-Forward,CF,3000000.0,Twente FC,Netherlands,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Rubén Sobrino,24.0,Spain,Centre-Forward,CF,400000.0,Alavés,Spain,0.0,out,summer,Premier League,2016,True,free loan
Manchester City,Aaron Mooy,25.0,Australia,Central Midfield,CM,750000.0,Huddersfield,England,0.0,out,summer,Premier League,2016,True,free loan
