club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status
KV Oostende,Casper De Norre,24,Belgium,Left-Back,LB,1500000.0,OH Leuven,Belgium,1000000.0,out,summer,Jupiler Pro League,2021,False,
KV Oostende,Zinho Gano,27,Belgium,Centre-Forward,CF,1500000.0,Zulte Waregem,Belgium,900000.0,out,summer,Jupiler Pro League,2021,False,
KV Oostende,Dries Wouters,24,Belgium,Defensive Midfield,DM,800000.0,FC Schalke 04,Germany,0.0,out,summer,Jupiler Pro League,2021,False,
KV Oostende,Ivan Fiolic,25,Croatia,Attacking Midfield,AM,600000.0,NK Osijek,Croatia,0.0,out,summer,Jupiler Pro League,2021,False,
KV Oostende,Bryan Limbombe,20,Belgium,Left Winger,LW,350000.0,Roda JC,Netherlands,0.0,out,summer,Jupiler Pro League,2021,False,
KV Oostende,Sébastien Dewaest,30,Belgium,Centre-Back,CB,800000.0,OH Leuven,Belgium,0.0,out,summer,Jupiler Pro League,2021,True,free loan
KV Oostende,Neto Borges,24,Brazil,Left-Back,LB,950000.0,Tondela,Portugal,0.0,out,summer,Jupiler Pro League,2021,True,free loan
KV Oostende,Eboue Kouassi,23,Cote d'Ivoire,Defensive Midfield,DM,1500000.0,Arouca,Portugal,0.0,out,summer,Jupiler Pro League,2021,True,free loan
KV Oostende,Stephen Odey,23,Nigeria,Centre-Forward,CF,1600000.0,Randers FC,Denmark,0.0,out,summer,Jupiler Pro League,2021,True,free loan
KV Oostende,Cyriel Dessers,26,Nigeria,Centre-Forward,CF,3000000.0,Feyenoord,Netherlands,0.0,out,summer,Jupiler Pro League,2021,True,free loan
Standard Liège,Jack Hendry,26,Scotland,Centre-Back,CB,5000000.0,Celtic,Scotland,1100000.0,in,summer,Jupiler Pro League,2021,False,
Standard Liège,Andrew Jung,23,France,Centre-Forward,CF,1000000.0,LB Châteauroux,France,750000.0,in,summer,Jupiler Pro League,2021,False,
Standard Liège,Thierry Ambrose,24,France,Centre-Forward,CF,2000000.0,FC Metz,France,500000.0,in,summer,Jupiler Pro League,2021,False,
Standard Liège,Zech Medley,20,England,Centre-Back,CB,350000.0,Arsenal U23,England,150000.0,in,summer,Jupiler Pro League,2021,False,
Standard Liège,Kenny Rocha Santos,21,Cape Verde,Central Midfield,CM,2000000.0,AS Nancy,France,0.0,in,summer,Jupiler Pro League,2021,False,
Standard Liège,Sieben Dewaele,22,Belgium,Defensive Midfield,DM,800000.0,RSC Anderlecht,Belgium,0.0,in,summer,Jupiler Pro League,2021,False,
Standard Liège,Thomas Basila,22,France,Centre-Back,CB,1500000.0,FC Nantes,France,0.0,in,summer,Jupiler Pro League,2021,False,
Standard Liège,Vincent Koziello,25,France,Central Midfield,CM,700000.0,1. FC Köln,Germany,0.0,in,summer,Jupiler Pro League,2021,False,
Standard Liège,David Atanga,24,Ghana,Right Winger,RW,500000.0,Holstein Kiel,Germany,0.0,in,summer,Jupiler Pro League,2021,False,
Standard Liège,Alfons Amade,21,Germany,Defensive Midfield,DM,400000.0,Hoffenheim II,Germany,0.0,in,summer,Jupiler Pro League,2021,False,
Standard Liège,Mickaël Biron,23,Martinique,Centre-Forward,CF,1100000.0,AS Nancy,France,,in,summer,Jupiler Pro League,2021,False,
Standard Liège,Steven Fortes,29,Cape Verde,Centre-Back,CB,800000.0,Lens,France,0.0,in,summer,Jupiler Pro League,2021,True,free loan
Standard Liège,Jack Hendry,26,Scotland,Centre-Back,CB,5000000.0,Club Brugge,Belgium,4500000.0,out,summer,Jupiler Pro League,2021,False,
Standard Liège,Jelle Bataille,22,Belgium,Right-Back,RB,2800000.0,Royal Antwerp,Belgium,2000000.0,out,summer,Jupiler Pro League,2021,False,
Standard Liège,Andrew Hjulsager,26,Denmark,Attacking Midfield,AM,4000000.0,KAA Gent,Belgium,1800000.0,out,summer,Jupiler Pro League,2021,False,
Standard Liège,Sidrit Guri,27,Albania,Centre-Forward,CF,250000.0,Shkendija,North Macedonia,0.0,out,summer,Jupiler Pro League,2021,False,
Standard Liège,Jorben Vanhulle,20,Belgium,Left Winger,LW,50000.0,FCV Dender EH,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
Standard Liège,Fashion Sakala,24,Zambia,Centre-Forward,CF,4000000.0,Rangers,Scotland,0.0,out,summer,Jupiler Pro League,2021,False,
Standard Liège,François Marquet,26,Belgium,Central Midfield,CM,250000.0,FC U Craiova,Romania,0.0,out,summer,Jupiler Pro League,2021,False,
Standard Liège,Kevin Vandendriessche,31,France,Central Midfield,CM,500000.0,KV Kortrijk,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
Standard Liège,Sieben Dewaele,22,Belgium,Defensive Midfield,DM,800000.0,AS Nancy,France,0.0,out,summer,Jupiler Pro League,2021,True,free loan
Standard Liège,Andrew Jung,23,France,Centre-Forward,CF,1000000.0,AS Nancy,France,0.0,out,summer,Jupiler Pro League,2021,True,free loan
Standard Liège,Mickaël Biron,23,Martinique,Centre-Forward,CF,1100000.0,AS Nancy,France,0.0,out,summer,Jupiler Pro League,2021,True,free loan
Standard Liège,Thomas Basila,22,France,Centre-Back,CB,1500000.0,AS Nancy,France,0.0,out,summer,Jupiler Pro League,2021,True,free loan
Standard Liège,Arthur Theate,21,Belgium,Centre-Back,CB,6000000.0,Bologna,Italy,0.0,out,summer,Jupiler Pro League,2021,True,free loan
Standard Liège,Mamadou Thiam,26,Senegal,Centre-Forward,CF,600000.0,AS Nancy,France,0.0,out,summer,Jupiler Pro League,2021,True,free loan
Standard Liège,Bram Castro,38,Belgium,Goalkeeper,GK,100000.0,Without Club,,,out,summer,Jupiler Pro League,2021,False,
Standard Liège,Jack Hendry,26,Scotland,Centre-Back,CB,5000000.0,Celtic,Scotland,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
KAA Gent,Aron Dönnum,23,Norway,Right Winger,RW,1500000.0,Vålerenga,Norway,1500000.0,in,summer,Jupiler Pro League,2021,False,
KAA Gent,Hamza Rafia,22,Tunisia,Attacking Midfield,AM,500000.0,Juventus U23,Italy,0.0,in,summer,Jupiler Pro League,2021,True,free loan
KAA Gent,Daouda Peeters,22,Belgium,Defensive Midfield,DM,1000000.0,Juventus U23,Italy,0.0,in,summer,Jupiler Pro League,2021,True,free loan
KAA Gent,Glody Likonza,23,DR Congo,Attacking Midfield,AM,200000.0,TP Mazembe,DR Congo,0.0,in,summer,Jupiler Pro League,2021,True,free loan
KAA Gent,Niels Nkounkou,20,France,Left-Back,LB,3000000.0,Everton,England,0.0,in,summer,Jupiler Pro League,2021,True,free loan
KAA Gent,Zinho Vanheusden,21,Belgium,Centre-Back,CB,12000000.0,Inter,Italy,16000000.0,out,summer,Jupiler Pro League,2021,False,
KAA Gent,Michel-Ange Balikwisha,20,Belgium,Left Winger,LW,5000000.0,Royal Antwerp,Belgium,5000000.0,out,summer,Jupiler Pro League,2021,False,
KAA Gent,Laurent Jans,28,Luxembourg,Right-Back,RB,600000.0,Sparta R.,Netherlands,0.0,out,summer,Jupiler Pro League,2021,False,
KAA Gent,Duje Cop,31,Croatia,Centre-Forward,CF,700000.0,Dinamo Zagreb,Croatia,0.0,out,summer,Jupiler Pro League,2021,False,
KAA Gent,Joachim Carcela-Gonzalez,21,Belgium,Central Midfield,CM,150000.0,Mouscron,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
KAA Gent,Eddy Sylvestre,21,France,Right Winger,RW,200000.0,Pau FC,France,0.0,out,summer,Jupiler Pro League,2021,True,free loan
KAA Gent,Obbi Oulare,25,Belgium,Centre-Forward,CF,1200000.0,Barnsley FC,England,,out,summer,Jupiler Pro League,2021,False,
KAA Gent,Felipe Avenatti,28,Uruguay,Centre-Forward,CF,900000.0,Union SG,Belgium,0.0,out,summer,Jupiler Pro League,2021,True,free loan
KAA Gent,Allan Delferriere,19,Belgium,Centre-Back,CB,400000.0,MVV Maastricht,Netherlands,0.0,out,summer,Jupiler Pro League,2021,True,free loan
KAA Gent,Eden Shamir,26,Israel,Central Midfield,CM,800000.0,M. Tel Aviv,Israel,0.0,out,summer,Jupiler Pro League,2021,True,free loan
KAA Gent,Jean-François Gillet,42,Belgium,Goalkeeper,GK,,,,,out,summer,Jupiler Pro League,2021,False,
KV Mechelen,Joseph Okumu,24,Kenya,Centre-Back,CB,2000000.0,Elfsborg,Sweden,3500000.0,in,summer,Jupiler Pro League,2021,False,
KV Mechelen,Gianni Bruno,29,Belgium,Centre-Forward,CF,2500000.0,Zulte Waregem,Belgium,2000000.0,in,summer,Jupiler Pro League,2021,False,
KV Mechelen,Andrew Hjulsager,26,Denmark,Attacking Midfield,AM,4000000.0,KV Oostende,Belgium,1800000.0,in,summer,Jupiler Pro League,2021,False,
KV Mechelen,Vakoun Issouf Bayo,24,Cote d'Ivoire,Centre-Forward,CF,1000000.0,Celtic,Scotland,1600000.0,in,summer,Jupiler Pro League,2021,False,
KV Mechelen,Darko Lemajic,28,Serbia,Centre-Forward,CF,500000.0,RFS,Latvia,900000.0,in,summer,Jupiler Pro League,2021,False,
KV Mechelen,Ilombe Mboyo,34,Belgium,Centre-Forward,CF,600000.0,Sint-Truiden,Belgium,500000.0,in,summer,Jupiler Pro League,2021,False,
KV Mechelen,Christopher Operi,24,Cote d'Ivoire,Left-Back,LB,600000.0,LB Châteauroux,France,0.0,in,summer,Jupiler Pro League,2021,False,
KV Mechelen,Julien de Sart,26,Belgium,Defensive Midfield,DM,2000000.0,KV Kortrijk,Belgium,0.0,in,summer,Jupiler Pro League,2021,False,
KV Mechelen,Louis Fortin,19,Belgium,Goalkeeper,GK,50000.0,Standard U21,Belgium,,in,summer,Jupiler Pro League,2021,False,
KV Mechelen,Roman Yaremchuk,25,Ukraine,Centre-Forward,CF,17500000.0,Benfica,Portugal,17000000.0,out,summer,Jupiler Pro League,2021,False,
KV Mechelen,Niklas Dorsch,23,Germany,Defensive Midfield,DM,8000000.0,FC Augsburg,Germany,7000000.0,out,summer,Jupiler Pro League,2021,False,
KV Mechelen,Tim Kleindienst,25,Germany,Centre-Forward,CF,3000000.0,1.FC Heidenheim,Germany,3500000.0,out,summer,Jupiler Pro League,2021,False,
KV Mechelen,Brecht Dejaegere,30,Belgium,Central Midfield,CM,2200000.0,Toulouse,France,1500000.0,out,summer,Jupiler Pro League,2021,False,
KV Mechelen,Igor Plastun,30,Ukraine,Centre-Back,CB,1800000.0,Ludogorets,Bulgaria,1000000.0,out,summer,Jupiler Pro League,2021,False,
KV Mechelen,Eric Smith,24,Sweden,Defensive Midfield,DM,1200000.0,FC St. Pauli,Germany,600000.0,out,summer,Jupiler Pro League,2021,False,
KV Mechelen,Giorgi Kvilitaia,27,Georgia,Centre-Forward,CF,1800000.0,APOEL Nicosia,Cyprus,600000.0,out,summer,Jupiler Pro League,2021,False,
KV Mechelen,Colin Coosemans,28,Belgium,Goalkeeper,GK,300000.0,RSC Anderlecht,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
KV Mechelen,Franko Andrijasevic,30,Croatia,Attacking Midfield,AM,1400000.0,ZJ FC,China,,out,summer,Jupiler Pro League,2021,False,
KV Mechelen,Dino Arslanagic,28,Belgium,Centre-Back,CB,1300000.0,Göztepe,Turkey,,out,summer,Jupiler Pro League,2021,False,
KV Mechelen,Dylan Mbayo,19,Belgium,Left Winger,LW,500000.0,KV Kortrijk,Belgium,,out,summer,Jupiler Pro League,2021,False,
KV Mechelen,Anderson Niangbo,21,Cote d'Ivoire,Left Winger,LW,1500000.0,Sturm Graz,Austria,0.0,out,summer,Jupiler Pro League,2021,True,free loan
KV Mechelen,Osman Bukari,22,Ghana,Right Winger,RW,2500000.0,FC Nantes,France,0.0,out,summer,Jupiler Pro League,2021,True,free loan
KV Mechelen,Milad Mohammadi,27,Iran,Left-Back,LB,2500000.0,Without Club,,,out,summer,Jupiler Pro League,2021,False,
SV Zulte Waregem,Hugo Cuypers,24,Belgium,Centre-Forward,CF,1000000.0,Olympiacos,Greece,750000.0,in,summer,Jupiler Pro League,2021,False,
SV Zulte Waregem,Jannes Van Hecke,19,Belgium,Central Midfield,CM,500000.0,Zulte Waregem,Belgium,0.0,in,summer,Jupiler Pro League,2021,False,
SV Zulte Waregem,Iebe Swers,24,Belgium,Right-Back,RB,400000.0,RFC Seraing,Belgium,0.0,in,summer,Jupiler Pro League,2021,False,
SV Zulte Waregem,Samuel Oum Gouet,23,Cameroon,Defensive Midfield,DM,1000000.0,SCR Altach,Austria,,in,summer,Jupiler Pro League,2021,False,
SV Zulte Waregem,Maryan Shved,24,Ukraine,Right Winger,RW,1000000.0,Celtic,Scotland,,in,summer,Jupiler Pro League,2021,False,
SV Zulte Waregem,Vinicius Souza,22,Brazil,Central Midfield,CM,500000.0,Lommel SK,Belgium,0.0,in,summer,Jupiler Pro League,2021,True,free loan
SV Zulte Waregem,Aster Vranckx,18,Belgium,Central Midfield,CM,6800000.0,VfL Wolfsburg,Germany,8000000.0,out,summer,Jupiler Pro League,2021,False,
SV Zulte Waregem,William Togui,25,Cote d'Ivoire,Centre-Forward,CF,600000.0,RWDM,Belgium,150000.0,out,summer,Jupiler Pro League,2021,True,loan with fee
SV Zulte Waregem,Sofiane Bouzian,21,Morocco,Goalkeeper,GK,100000.0,KVK Tienen,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
SV Zulte Waregem,Arno Van Keilegom,22,Belgium,Right Winger,RW,275000.0,Helmond Sport,Netherlands,0.0,out,summer,Jupiler Pro League,2021,False,
SV Zulte Waregem,Trova Boni,21,Burkina Faso,Defensive Midfield,DM,300000.0,Belenenses SAD,Portugal,0.0,out,summer,Jupiler Pro League,2021,False,
SV Zulte Waregem,Arno Valkenaers,20,Belgium,Goalkeeper,GK,50000.0,Thes Sport,Belgium,0.0,out,summer,Jupiler Pro League,2021,True,free loan
SV Zulte Waregem,Victor Wernersson,26,Sweden,Left-Back,LB,500000.0,Stabæk Fotball,Norway,0.0,out,summer,Jupiler Pro League,2021,True,free loan
SV Zulte Waregem,Issa Kaboré,20,Burkina Faso,Right-Back,RB,3000000.0,Man City,England,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
SV Zulte Waregem,Siemen Voet,21,Belgium,Centre-Back,CB,400000.0,Club Brugge,Belgium,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
SV Zulte Waregem,Maryan Shved,23,Ukraine,Right Winger,RW,1000000.0,Celtic,Scotland,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
Beerschot V.A.,Zinho Gano,27,Belgium,Centre-Forward,CF,1500000.0,KRC Genk,Belgium,900000.0,in,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Alieu Fadera,19,The Gambia,Left Winger,LW,500000.0,Pohronie,Slovakia,800000.0,in,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Joost van Aken,27,Netherlands,Centre-Back,CB,800000.0,Sheff Wed,England,0.0,in,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,David Hubert,33,Belgium,Defensive Midfield,DM,300000.0,OH Leuven,Belgium,0.0,in,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Lasse Vigen,26,Denmark,Central Midfield,CM,1000000.0,Bröndby IF,Denmark,0.0,in,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Bent Sörmo,24,Norway,Right-Back,RB,650000.0,Kristiansund,Norway,,in,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Alessandro Ciranni,25,Belgium,Right-Back,RB,1600000.0,Mouscron,Belgium,,in,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Dereck Kutesa,23,Switzerland,Left Winger,LW,2000000.0,Stade Reims,France,0.0,in,summer,Jupiler Pro League,2021,True,free loan
Beerschot V.A.,Frank Boya,25,Cameroon,Defensive Midfield,DM,800000.0,Royal Antwerp,Belgium,0.0,in,summer,Jupiler Pro League,2021,True,free loan
Beerschot V.A.,Idrissa Doumbia,23,Cote d'Ivoire,Defensive Midfield,DM,3000000.0,Sporting CP,Portugal,0.0,in,summer,Jupiler Pro League,2021,True,free loan
Beerschot V.A.,Gianni Bruno,29,Belgium,Centre-Forward,CF,2500000.0,KAA Gent,Belgium,2000000.0,out,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Eike Bansen,23,Germany,Goalkeeper,GK,225000.0,TSV Steinbach,Germany,0.0,out,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Panagiotis Armenakas,23,Australia,Attacking Midfield,AM,250000.0,Vendsyssel FF,Denmark,0.0,out,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Robert Mühren,32,Netherlands,Centre-Forward,CF,700000.0,FC Volendam,Netherlands,0.0,out,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Damien Marcq,32,France,Defensive Midfield,DM,400000.0,Union SG,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Jannes Van Hecke,19,Belgium,Central Midfield,CM,500000.0,KV Mechelen,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Saido Berahino,28,Burundi,Centre-Forward,CF,1500000.0,Sheff Wed,England,,out,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Mathieu De Smet,21,Belgium,Left Winger,LW,300000.0,TOP Oss,Netherlands,0.0,out,summer,Jupiler Pro League,2021,True,free loan
Beerschot V.A.,Erdin Demir,31,Sweden,Left-Back,LB,200000.0,Without Club,,,out,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Daniel Opare,30,Ghana,Right-Back,RB,400000.0,Without Club,,,out,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Nikolaos Kainourgios,22,Greece,Left Winger,LW,400000.0,Without Club,,,out,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Olivier Deschacht,40,Belgium,Centre-Back,CB,,,,,out,summer,Jupiler Pro League,2021,False,
Beerschot V.A.,Antoine Colassin,20,Belgium,Centre-Forward,CF,800000.0,RSC Anderlecht,Belgium,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
Beerschot V.A.,Tomas Chory,26,Czech Republic,Centre-Forward,CF,600000.0,Viktoria Plzen,Czech Republic,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
Beerschot V.A.,Mohamed Abdallah,22,Comoros,Right-Back,RB,150000.0,Marseille,France,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
Beerschot V.A.,William Bianda,21,France,Centre-Back,CB,500000.0,AS Roma,Italy,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
Oud-Heverlee Leuven,Lawrence Shankland,26,Scotland,Centre-Forward,CF,850000.0,Dundee United,Scotland,1180000.0,in,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Apostolos Konstantopoulos,18,Greece,Centre-Back,CB,500000.0,Panetolikos,Greece,700000.0,in,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Leon Krekovic,21,Croatia,Left Winger,LW,200000.0,Hajduk Split,Croatia,200000.0,in,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Ramiro Vaca,22,Bolivia,Attacking Midfield,AM,675000.0,The Strongest,Bolivia,150000.0,in,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Femi Seriki,19,England,Right-Back,RB,200000.0,Sheff Utd U23,England,0.0,in,summer,Jupiler Pro League,2021,True,free loan
Oud-Heverlee Leuven,Abraham Okyere,18,Ghana,Central Midfield,CM,50000.0,Inter Allies,Ghana,,in,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Issa Soumaré,20,Senegal,Left Winger,LW,500000.0,US Orléans,France,,in,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Moisés Caicedo,19,Ecuador,Central Midfield,CM,5000000.0,Brighton,England,0.0,in,summer,Jupiler Pro League,2021,True,free loan
Oud-Heverlee Leuven,Mauricio Lemos,25,Uruguay,Centre-Back,CB,750000.0,Fenerbahce,Turkey,0.0,in,summer,Jupiler Pro League,2021,True,free loan
Oud-Heverlee Leuven,Thibault De Smet,23,Belgium,Left-Back,LB,800000.0,Stade Reims,France,0.0,in,summer,Jupiler Pro League,2021,True,free loan
Oud-Heverlee Leuven,Yan Vorogovskiy,24,Kazakhstan,Left-Back,LB,650000.0,Kairat Almaty,Kazakhstan,0.0,out,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Keres Masangu,21,Belgium,Central Midfield,CM,50000.0,RE Virton,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Prince Ibara,25,Congo,Centre-Forward,CF,250000.0,Bengaluru FC,India,0.0,out,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Brian De Keersmaecker,21,Belgium,Attacking Midfield,AM,275000.0,FC Eindhoven,Netherlands,0.0,out,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Grégory Grisez,31,Belgium,Left-Back,LB,175000.0,CS Fola Esch,Luxembourg,0.0,out,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Denis Prychynenko,29,Germany,Centre-Back,CB,350000.0,KMSK Deinze,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Loris Brogno,28,Belgium,Right Winger,RW,500000.0,Zira FC,Azerbaijan,0.0,out,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Dario van den Buijs,25,Belgium,Centre-Back,CB,600000.0,RKC Waalwijk,Netherlands,,out,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Euloge Placca Fessou,26,Togo,Centre-Forward,CF,400000.0,Al-Tadamon SC,Kuwait,0.0,out,summer,Jupiler Pro League,2021,True,free loan
Oud-Heverlee Leuven,Blessing Eleke,25,Nigeria,Centre-Forward,CF,800000.0,Genclerbirligi,Turkey,0.0,out,summer,Jupiler Pro League,2021,True,free loan
Oud-Heverlee Leuven,Jorn Vancamp,22,Belgium,Centre-Forward,CF,350000.0,Without Club,,,out,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Ayrton Mboko,23,Belgium,Right-Back,RB,350000.0,Without Club,,,out,summer,Jupiler Pro League,2021,False,
Oud-Heverlee Leuven,Zakaria Bakkali,25,Belgium,Left Winger,LW,500000.0,RSC Anderlecht,Belgium,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
Oud-Heverlee Leuven,George Broadbent,20,England,Central Midfield,CM,200000.0,Sheff Utd U23,England,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
KAS Eupen,Casper De Norre,24,Belgium,Left-Back,LB,1500000.0,KRC Genk,Belgium,1000000.0,in,summer,Jupiler Pro League,2021,False,
KAS Eupen,Sory Kaba,26,Guinea,Centre-Forward,CF,3000000.0,FC Midtjylland,Denmark,850000.0,in,summer,Jupiler Pro League,2021,True,loan with fee
KAS Eupen,Jesse Sekidika,25,Nigeria,Right Winger,RW,1200000.0,Galatasaray,Turkey,250000.0,in,summer,Jupiler Pro League,2021,True,loan with fee
KAS Eupen,Soufiane Chakla,27,Morocco,Centre-Back,CB,800000.0,Villarreal,Spain,0.0,in,summer,Jupiler Pro League,2021,False,
KAS Eupen,Levan Shengelia,25,Georgia,Right Winger,RW,2000000.0,Konyaspor,Turkey,0.0,in,summer,Jupiler Pro League,2021,False,
KAS Eupen,Kaveh Rezaei,29,Iran,Centre-Forward,CF,2000000.0,Club Brugge,Belgium,0.0,in,summer,Jupiler Pro League,2021,False,
KAS Eupen,Scotty Sadzoute,23,France,Left-Back,LB,600000.0,LOSC Lille,France,,in,summer,Jupiler Pro League,2021,False,
KAS Eupen,Sébastien Dewaest,30,Belgium,Centre-Back,CB,800000.0,KRC Genk,Belgium,0.0,in,summer,Jupiler Pro League,2021,True,free loan
KAS Eupen,Alexis De Sart,24,Belgium,Central Midfield,CM,1800000.0,Royal Antwerp,Belgium,0.0,in,summer,Jupiler Pro League,2021,True,free loan
KAS Eupen,Rúnar Alex Rúnarsson,26,Iceland,Goalkeeper,GK,1500000.0,Arsenal,England,0.0,in,summer,Jupiler Pro League,2021,True,free loan
KAS Eupen,Cenk Özkacar,20,Turkey,Centre-Back,CB,1200000.0,Olympique Lyon,France,0.0,in,summer,Jupiler Pro League,2021,True,free loan
KAS Eupen,Mykola Kukharevych,20,Ukraine,Centre-Forward,CF,600000.0,Troyes,France,0.0,in,summer,Jupiler Pro League,2021,True,free loan
KAS Eupen,Thomas Henry,26,France,Centre-Forward,CF,5000000.0,Venezia,Italy,5500000.0,out,summer,Jupiler Pro League,2021,False,
KAS Eupen,Jordy Gillekens,21,Belgium,Centre-Back,CB,300000.0,KSK Lierse Kem.,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
KAS Eupen,Andy King,32,Wales,Central Midfield,CM,500000.0,Bristol City,England,0.0,out,summer,Jupiler Pro League,2021,False,
KAS Eupen,Frédéric Duplus,31,France,Right-Back,RB,200000.0,Mouscron,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
KAS Eupen,Olivier Myny,26,Belgium,Right Winger,RW,250000.0,Mouscron,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
KAS Eupen,David Hubert,33,Belgium,Defensive Midfield,DM,300000.0,Zulte Waregem,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
KAS Eupen,Kenneth Schuermans,30,Belgium,Centre-Back,CB,400000.0,KSK Lierse Kem.,Belgium,0.0,out,summer,Jupiler Pro League,2021,False,
KAS Eupen,Aboubakar Keita,23,Cote d'Ivoire,Defensive Midfield,DM,250000.0,RSC Charleroi,Belgium,,out,summer,Jupiler Pro League,2021,False,
KAS Eupen,Brent Laes,21,Belgium,Left-Back,LB,350000.0,KSK Lierse Kem.,Belgium,,out,summer,Jupiler Pro League,2021,False,
KAS Eupen,Jo Gilis,21,Belgium,Attacking Midfield,AM,350000.0,KSK Heist,Belgium,0.0,out,summer,Jupiler Pro League,2021,True,free loan
KAS Eupen,Samy Kehli,30,France,Attacking Midfield,AM,150000.0,Without Club,,,out,summer,Jupiler Pro League,2021,False,
KAS Eupen,Derrick Tshimanga,32,Belgium,Left-Back,LB,200000.0,Without Club,,,out,summer,Jupiler Pro League,2021,False,
KAS Eupen,Sascha Kotysch,32,Germany,Centre-Back,CB,,,,,out,summer,Jupiler Pro League,2021,False,
KAS Eupen,Filip Benkovic,23,Croatia,Centre-Back,CB,2800000.0,Leicester,England,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
KAS Eupen,Casper De Norre,24,Belgium,Left-Back,LB,1500000.0,KRC Genk,Belgium,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
KAS Eupen,Vaclav Jemelka,26,Czech Republic,Centre-Back,CB,1000000.0,Sigma Olomouc,Czech Republic,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
KAS Eupen,Josh Eppiah,22,Belgium,Centre-Forward,CF,350000.0,Leicester U23,England,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
KAS Eupen,Jonah Osabutey,22,Ghana,Centre-Forward,CF,250000.0,W. Bremen II,Germany,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
KAS Eupen,Kamal Sowah,21,Ghana,Right Winger,RW,7000000.0,Leicester U23,England,0.0,out,summer,Jupiler Pro League,2021,True,end of loan
RSC Charleroi,Jerome Déom,22,Belgium,Central Midfield,CM,450000.0,MVV Maastricht,Netherlands,,in,summer,Jupiler Pro League,2021,False,
RSC Charleroi,Ortwin De Wolf,24,Belgium,Goalkeeper,GK,600000.0,Royal Antwerp,Belgium,,out,summer,Jupiler Pro League,2021,False,
RSC Charleroi,Théo Defourny,29,Belgium,Goalkeeper,GK,450000.0,RWDM,Belgium,,out,summer,Jupiler Pro League,2021,False,
